year,category,nominee_id,winner,title,song_title,award_type
1946,"Best Music, Scoring of a Dramatic or Comedy Picture",21909,False,Story of G.I. Joe,,Oscars
1946,"Best Music, Scoring of a Dramatic or Comedy Picture",25146,False,Story of G.I. Joe,,Oscars
1946,"Best Music, Scoring of a Dramatic or Comedy Picture",21743,False,The Bells of St. Mary's,,Oscars
1946,"Best Music, Scoring of a Dramatic or Comedy Picture",21547,False,The Enchanted Cottage,,Oscars
1946,"Best Music, Scoring of a Dramatic or Comedy Picture",11980,False,The Keys of the Kingdom,,Oscars
1946,"Best Music, Scoring of a Dramatic or Comedy Picture",11983,False,The Lost Weekend,,Oscars
1946,"Best Music, Scoring of a Dramatic or Comedy Picture",23393,False,The Man Who Walked Alone,,Oscars
1946,"Best Music, Scoring of a Dramatic or Comedy Picture",23731,False,The Southerner,,Oscars
1946,"Best Music, Scoring of a Dramatic or Comedy Picture",21786,False,The Valley of Decision,,Oscars
1946,"Best Music, Scoring of a Dramatic or Comedy Picture",21754,False,The Woman in the Window,,Oscars
1946,"Best Music, Scoring of a Dramatic or Comedy Picture",24014,False,The Woman in the Window,,Oscars
1946,"Best Music, Scoring of a Dramatic or Comedy Picture",21778,False,This Love of Ours,,Oscars
1946,"Best Music, Scoring of a Musical Picture",21783,True,Anchors Aweigh,,Oscars
1946,"Best Music, Scoring of a Musical Picture",24014,False,Belle of the Yukon,,Oscars
1946,"Best Music, Scoring of a Musical Picture",12275,False,Can't Help Singing,,Oscars
1946,"Best Music, Scoring of a Musical Picture",21778,False,Can't Help Singing,,Oscars
1946,"Best Music, Scoring of a Musical Picture",25337,False,Hitchhike to Happiness,,Oscars
1946,"Best Music, Scoring of a Musical Picture",21743,False,Incendiary Blonde,,Oscars
1946,"Best Music, Scoring of a Musical Picture",21760,False,Rhapsody in Blue,,Oscars
1946,"Best Music, Scoring of a Musical Picture",21264,False,Rhapsody in Blue,,Oscars
1946,"Best Music, Scoring of a Musical Picture",23528,False,State Fair,,Oscars
1946,"Best Music, Scoring of a Musical Picture",11980,False,State Fair,,Oscars
1946,"Best Music, Scoring of a Musical Picture",23851,False,Sunbonnet Sue,,Oscars
1946,"Best Music, Scoring of a Musical Picture",24917,False,The Three Caballeros,,Oscars
1946,"Best Music, Scoring of a Musical Picture",17036,False,The Three Caballeros,,Oscars
1946,"Best Music, Scoring of a Musical Picture",26102,False,The Three Caballeros,,Oscars
1946,"Best Music, Scoring of a Musical Picture",25452,False,Tonight and Every Night,,Oscars
1946,"Best Music, Scoring of a Musical Picture",21784,False,Tonight and Every Night,,Oscars
1946,"Best Music, Scoring of a Musical Picture",23313,False,Why Girls Leave Home,,Oscars
1946,"Best Music, Scoring of a Musical Picture",21750,False,Wonder Man,,Oscars
1946,"Best Music, Scoring of a Musical Picture",21760,False,Wonder Man,,Oscars
1946,"Best Short Subject, Cartoons",24985,True,Quiet Please!,,Oscars
1946,"Best Short Subject, Cartoons",155,False,Donald's Crime,,Oscars
1946,"Best Short Subject, Cartoons",25699,False,Gypsy Life,,Oscars
1946,"Best Short Subject, Cartoons",24792,False,Jasper and the Beanstalk,,Oscars
1946,"Best Short Subject, Cartoons",25354,False,Life with Feathers,,Oscars
1946,"Best Short Subject, Cartoons",24021,False,The Poet & Peasant,,Oscars
1946,"Best Short Subject, One-reel",24595,True,Stairway to Light,,Oscars
1946,"Best Short Subject, One-reel",25037,False,Along the Rainbow Trail,,Oscars
1946,"Best Short Subject, One-reel",25557,False,"Screen Snapshots Series 25, No. 1: 25th Anniversary",,Oscars
1946,"Best Short Subject, One-reel",23602,False,Story of a Dog,,Oscars
1946,"Best Short Subject, One-reel",25068,False,White Rhapsody,,Oscars
1946,"Best Short Subject, One-reel",24718,False,Your National Gallery,,Oscars
1946,"Best Short Subject, One-reel",24425,False,Your National Gallery,,Oscars
1946,"Best Short Subject, Two-reel",23602,True,Star in the Night,,Oscars
1946,"Best Short Subject, Two-reel",23063,False,A Gun in His Hand,,Oscars
1946,"Best Short Subject, Two-reel",26032,False,The Jury Goes Round 'n' Round,,Oscars
1946,"Best Short Subject, Two-reel",25694,False,The Little Witch,,Oscars
1946,"Best Sound, Recording",22843,True,The Bells of St. Mary's,,Oscars
1946,"Best Sound, Recording",24155,False,A Song to Remember,,Oscars
1946,"Best Sound, Recording",22154,False,Flame of Barbary Coast,,Oscars
1946,"Best Sound, Recording",22287,False,Lady on a Train,,Oscars
1946,"Best Sound, Recording",24596,False,Leave Her to Heaven,,Oscars
1946,"Best Sound, Recording",24113,False,Rhapsody in Blue,,Oscars
1946,"Best Sound, Recording",26040,False,The Southerner,,Oscars
1946,"Best Sound, Recording",25469,False,The Three Caballeros,,Oscars
1946,"Best Sound, Recording",25215,False,The Unseen,,Oscars
1946,"Best Sound, Recording",25388,False,They Were Expendable,,Oscars
1946,"Best Sound, Recording",26107,False,Three Is a Family,,Oscars
1946,"Best Sound, Recording",25266,False,Wonder Man,,Oscars
1946,"Best Writing, Original Screenplay",25323,True,Marie-Louise,,Oscars
1946,"Best Writing, Original Screenplay",26158,False,Dillinger,,Oscars
1946,"Best Writing, Original Screenplay",22550,False,Music for Millions,,Oscars
1946,"Best Writing, Original Screenplay",23605,False,Salty O'Rourke,,Oscars
1946,"Best Writing, Original Screenplay",23977,False,"What Next, Corporal Hargrove?",,Oscars
1946,"Best Writing, Original Story",22196,True,The House on 92nd Street,,Oscars
1946,"Best Writing, Original Story",25561,False,A Medal for Benny,,Oscars
1946,"Best Writing, Original Story",11287,False,A Medal for Benny,,Oscars
1946,"Best Writing, Original Story",24308,False,A Song to Remember,,Oscars
1946,"Best Writing, Original Story",22110,False,"Objective, Burma!",,Oscars
1946,"Best Writing, Original Story",23375,False,The Affairs of Susan,,Oscars
1946,"Best Writing, Original Story",24547,False,The Affairs of Susan,,Oscars
1946,"Best Writing, Screenplay",22231,True,The Lost Weekend,,Oscars
1946,"Best Writing, Screenplay",21357,True,The Lost Weekend,,Oscars
1946,"Best Writing, Screenplay",22695,False,A Tree Grows in Brooklyn,,Oscars
1946,"Best Writing, Screenplay",25464,False,A Tree Grows in Brooklyn,,Oscars
1946,"Best Writing, Screenplay",24245,False,Mildred Pierce,,Oscars
1946,"Best Writing, Screenplay",24284,False,Pride of the Marines,,Oscars
1946,"Best Writing, Screenplay",21943,False,Story of G.I. Joe,,Oscars
1946,"Best Writing, Screenplay",22903,False,Story of G.I. Joe,,Oscars
1946,"Best Writing, Screenplay",25583,False,Story of G.I. Joe,,Oscars
1947,Best Actor in a Leading Role,4334,True,The Best Years of Our Lives,,Oscars
1947,Best Actor in a Leading Role,39,False,The Yearling,,Oscars
1947,Best Actor in a Leading Role,21265,False,It's a Wonderful Life,,Oscars
1947,Best Actor in a Leading Role,24810,False,The Jolson Story,,Oscars
1947,Best Actor in a Leading Role,38,False,Henry V,,Oscars
1947,Best Actor in a Supporting Role,25201,True,The Best Years of Our Lives,,Oscars
1947,Best Actor in a Supporting Role,21515,False,The Green Years,,Oscars
1947,Best Actor in a Supporting Role,21471,False,Notorious,,Oscars
1947,Best Actor in a Supporting Role,25967,False,The Razor's Edge,,Oscars
1947,Best Actor in a Supporting Role,2326,False,The Jolson Story,,Oscars
1947,Best Actress in a Leading Role,22,True,To Each His Own,,Oscars
1947,Best Actress in a Leading Role,23763,False,Brief Encounter,,Oscars
1947,Best Actress in a Leading Role,6885,False,The Yearling,,Oscars
1947,Best Actress in a Leading Role,23787,False,Duel in the Sun,,Oscars
1947,Best Actress in a Leading Role,25204,False,Sister Kenny,,Oscars
1947,Best Actress in a Supporting Role,317,True,The Razor's Edge,,Oscars
1947,Best Actress in a Supporting Role,312,False,The Spiral Staircase,,Oscars
1947,Best Actress in a Supporting Role,25122,False,Saratoga Trunk,,Oscars
1947,Best Actress in a Supporting Role,25512,False,Anna and the King of Siam,,Oscars
1947,Best Actress in a Supporting Role,12038,False,Duel in the Sun,,Oscars
1947,"Best Art Direction-Interior Decoration, Black-and-White",26025,True,Anna and the King of Siam,,Oscars
1947,"Best Art Direction-Interior Decoration, Black-and-White",22677,True,Anna and the King of Siam,,Oscars
1947,"Best Art Direction-Interior Decoration, Black-and-White",24152,True,Anna and the King of Siam,,Oscars
1947,"Best Art Direction-Interior Decoration, Black-and-White",23657,True,Anna and the King of Siam,,Oscars
1947,"Best Art Direction-Interior Decoration, Black-and-White",22821,False,Kitty,,Oscars
1947,"Best Art Direction-Interior Decoration, Black-and-White",25802,False,Kitty,,Oscars
1947,"Best Art Direction-Interior Decoration, Black-and-White",22536,False,Kitty,,Oscars
1947,"Best Art Direction-Interior Decoration, Black-and-White",24602,False,Kitty,,Oscars
1947,"Best Art Direction-Interior Decoration, Black-and-White",2286,False,The Razor's Edge,,Oscars
1947,"Best Art Direction-Interior Decoration, Black-and-White",23805,False,The Razor's Edge,,Oscars
1947,"Best Art Direction-Interior Decoration, Black-and-White",24152,False,The Razor's Edge,,Oscars
1947,"Best Art Direction-Interior Decoration, Black-and-White",23046,False,The Razor's Edge,,Oscars
1947,"Best Art Direction-Interior Decoration, Color",23179,True,The Yearling,,Oscars
1947,"Best Art Direction-Interior Decoration, Color",23342,True,The Yearling,,Oscars
1947,"Best Art Direction-Interior Decoration, Color",26074,True,The Yearling,,Oscars
1947,"Best Art Direction-Interior Decoration, Color",22308,False,Caesar and Cleopatra,,Oscars
1947,"Best Art Direction-Interior Decoration, Color",25398,False,Henry V,,Oscars
1947,"Best Art Direction-Interior Decoration, Color",22776,False,Henry V,,Oscars
1947,"Best Cinematography, Black-and-White",24491,True,Anna and the King of Siam,,Oscars
1947,"Best Cinematography, Black-and-White",21669,False,The Green Years,,Oscars
1947,"Best Cinematography, Color",21589,True,The Yearling,,Oscars
1947,"Best Cinematography, Color",25483,True,The Yearling,,Oscars
1947,"Best Cinematography, Color",21919,True,The Yearling,,Oscars
1947,"Best Cinematography, Color",25905,False,The Jolson Story,,Oscars
1947,Best Director,26142,True,The Best Years of Our Lives,,Oscars
1947,Best Director,22290,False,The Yearling,,Oscars
1947,Best Director,21290,False,Brief Encounter,,Oscars
1947,Best Director,21404,False,It's a Wonderful Life,,Oscars
1947,Best Director,25448,False,The Killers,,Oscars
1947,"Best Effects, Special Effects",23641,True,Blithe Spirit,,Oscars
1947,"Best Effects, Special Effects",24394,False,A Stolen Life,,Oscars
1947,"Best Effects, Special Effects",24113,False,A Stolen Life,,Oscars
1947,Best Film Editing,24286,True,The Best Years of Our Lives,,Oscars
1947,Best Film Editing,23621,False,It's a Wonderful Life,,Oscars
1947,Best Film Editing,24233,False,The Jolson Story,,Oscars
1947,Best Film Editing,23576,False,The Killers,,Oscars
1947,Best Film Editing,23963,False,The Yearling,,Oscars
1947,"Best Music, Original Song",25942,True,The Harvey Girls,"For the song ""On the Atchison, Topeka and Santa Fe"".",Oscars
1947,"Best Music, Original Song",12281,True,The Harvey Girls,"For the song ""On the Atchison, Topeka and Santa Fe"".",Oscars
1947,"Best Music, Original Song",12021,False,Blue Skies,"For the song ""You Keep Coming Back Like a Song"".",Oscars
1947,"Best Music, Original Song",12252,False,Canyon Passage,"For the song ""Ole Buttermilk Sky"".",Oscars
1947,"Best Music, Original Song",22284,False,Canyon Passage,"For the song ""Ole Buttermilk Sky"".",Oscars
1947,"Best Music, Original Song",12275,False,Centennial Summer,"For the song ""All Through the Day"".",Oscars
1947,"Best Music, Original Song",13156,False,Centennial Summer,"For the song ""All Through the Day"".",Oscars
1947,"Best Music, Original Song",24539,False,The Dolly Sisters,"For the song ""I Can't Begin to Tell You"".",Oscars
1947,"Best Music, Original Song",23272,False,The Dolly Sisters,"For the song ""I Can't Begin to Tell You"".",Oscars
1947,"Best Music, Scoring of a Dramatic or Comedy Picture",21754,True,The Best Years of Our Lives,,Oscars
1947,"Best Music, Scoring of a Dramatic or Comedy Picture",687,False,Anna and the King of Siam,,Oscars
1947,"Best Music, Scoring of a Dramatic or Comedy Picture",21789,False,Henry V,,Oscars
1947,"Best Music, Scoring of a Dramatic or Comedy Picture",11984,False,Humoresque,,Oscars
1947,"Best Music, Scoring of a Dramatic or Comedy Picture",11983,False,The Killers,,Oscars
1947,"Best Music, Scoring of a Musical Picture",21784,True,The Jolson Story,,Oscars
1947,"Best Music, Scoring of a Musical Picture",21743,False,Blue Skies,,Oscars
1947,"Best Music, Scoring of a Musical Picture",11980,False,Centennial Summer,,Oscars
1947,"Best Music, Scoring of a Musical Picture",21760,False,Night and Day,,Oscars
1947,"Best Music, Scoring of a Musical Picture",21264,False,Night and Day,,Oscars
1947,"Best Music, Scoring of a Musical Picture",21759,False,The Harvey Girls,,Oscars
1947,"Best Short Subject, Cartoons",24985,True,The Cat Concerto,,Oscars
1947,"Best Short Subject, Cartoons",24792,False,John Henry and the Inky-Poo,,Oscars
1947,"Best Short Subject, Cartoons",24021,False,Musical Moments from Chopin,,Oscars
1947,"Best Short Subject, Cartoons",155,False,Squatter's Rights,,Oscars
1947,"Best Short Subject, Cartoons",25354,False,Walky Talky Hawky,,Oscars
1947,"Best Short Subject, One-reel",23602,True,Facing Your Danger,,Oscars
1947,"Best Short Subject, One-reel",22865,False,Dive-Hi Champs,,Oscars
1947,"Best Short Subject, One-reel",25037,False,Golden Horses,,Oscars
1947,"Best Short Subject, One-reel",23602,False,Smart as a Fox,,Oscars
1947,"Best Short Subject, One-reel",25485,False,Sure Cures,,Oscars
1947,"Best Short Subject, Two-reel",23602,True,A Boy and His Dog,,Oscars
1947,"Best Short Subject, Two-reel",25694,False,College Queen,,Oscars
1947,"Best Short Subject, Two-reel",26032,False,Hiss and Yell,,Oscars
1947,"Best Short Subject, Two-reel",22253,False,The Luckiest Guy in the World,,Oscars
1947,"Best Sound, Recording",24155,True,The Jolson Story,,Oscars
1947,"Best Sound, Recording",21822,False,It's a Wonderful Life,,Oscars
1947,"Best Sound, Recording",25266,False,The Best Years of Our Lives,,Oscars
1947,"Best Writing, Original Screenplay",22215,True,The Seventh Veil,,Oscars
1947,"Best Writing, Original Screenplay",22217,True,The Seventh Veil,,Oscars
1947,"Best Writing, Original Screenplay",24970,False,Children of Paradise,,Oscars
1947,"Best Writing, Original Screenplay",23502,False,Notorious,,Oscars
1947,"Best Writing, Original Screenplay",24799,False,Road to Utopia,,Oscars
1947,"Best Writing, Original Screenplay",23061,False,Road to Utopia,,Oscars
1947,"Best Writing, Original Screenplay",22441,False,The Blue Dahlia,,Oscars
1947,"Best Writing, Original Story",22663,True,Vacation from Marriage,,Oscars
1947,"Best Writing, Original Story",24947,False,The Dark Mirror,,Oscars
1947,"Best Writing, Original Story",24826,False,The Strange Love of Martha Ivers,,Oscars
1947,"Best Writing, Original Story",25775,False,The Stranger,,Oscars
1947,"Best Writing, Original Story",22231,False,To Each His Own,,Oscars
1947,"Best Writing, Screenplay",25402,True,The Best Years of Our Lives,,Oscars
1947,"Best Writing, Screenplay",22074,False,Anna and the King of Siam,,Oscars
1947,"Best Writing, Screenplay",23742,False,Anna and the King of Siam,,Oscars
1947,"Best Writing, Screenplay",23479,False,Brief Encounter,,Oscars
1947,"Best Writing, Screenplay",21290,False,Brief Encounter,,Oscars
1947,"Best Writing, Screenplay",24650,False,Brief Encounter,,Oscars
1947,"Best Writing, Screenplay",21879,False,"Rome, Open City",,Oscars
