year	category	nominee	win	performance	nominee_id
1990	Best Original Score	Charles Hart	Nominee	Aspects of Love	charles-hart-12947
1990	Best Original Score	Andrew Lloyd Webber	Nominee	Aspects of Love	andrew-lloyd-webber-12073
1990	Best Original Score	George Forrest	Nominee	Grand Hotel	george-forrest-11679
1990	Best Original Score	George Forrest	Nominee	Grand Hotel	george-forrest-11679
1990	Best Original Score	Robert Wright	Nominee	Grand Hotel	robert-wright-12601
1990	Best Original Score	Robert Wright	Nominee	Grand Hotel	robert-wright-12601
1990	Best Original Score	Maury Yeston	Nominee	Grand Hotel	maury-yeston-12605
1990	Best Original Score	Maury Yeston	Nominee	Grand Hotel	maury-yeston-12605
1990	Best Original Score	Ralph Blane	Nominee	Meet Me in St. Louis	ralph-blane-11399
1990	Best Original Score	Ralph Blane	Nominee	Meet Me in St. Louis	ralph-blane-11399
1990	Best Original Score	Hugh Martin	Nominee	Meet Me in St. Louis	hugh-martin-13678
1990	Best Original Score	Hugh Martin	Nominee	Meet Me in St. Louis	hugh-martin-13678
1990	Best Scenic Design	Robin Wagner	Winner	City of Angels	robin-wagner-26561
1990	Best Scenic Design	Tony Walton	Nominee	Grand Hotel	tony-walton-25417
1990	Best Scenic Design	Alexandra Byrne	Nominee	Some Americans Abroad	alexandra-byrne-24726
1990	Best Scenic Design	Kevin Rigdon	Nominee	The Grapes of Wrath	kevin-rigdon-25872
1990	Best Costume Design	Santo Loquasto	Winner	Grand Hotel	santo-loquasto-25069
1990	Best Costume Design	Florence Klotz	Nominee	City of Angels	florence-klotz-25032
1990	Best Costume Design	Theoni V. Aldredge	Nominee	Gypsy	theoni-v-aldredge-24606
1990	Best Costume Design	Erin Quigley	Nominee	The Grapes of Wrath	erin-quigley-24840
1990	Best Lighting Design	Jules Fisher	Winner	Grand Hotel	jules-fisher-7001
1990	Best Lighting Design	Paul Gallo	Nominee	City of Angels	paul-gallo-25665
1990	Best Lighting Design	Neil Peter Jampolis	Nominee	Orpheus Descending	neil-peter-jampolis-24979
1990	Best Lighting Design	Paul Pyant	Nominee	Orpheus Descending	paul-pyant-25857
1990	Best Lighting Design	Kevin Rigdon	Nominee	The Grapes of Wrath	kevin-rigdon-25872
1990	Best Choreography	Tommy Tune	Winner	Grand Hotel	tommy-tune-16367
1990	Best Choreography	Graciela Daniele	Nominee	Dangerous Games	graciela-daniele-5948
1990	Best Choreography	Tina Paul	Nominee	Dangerous Games	tina-paul-1371
1990	Best Choreography	Joan Brickhill	Nominee	Meet Me in St. Louis	joan-brickhill-1067
1990	Best Revival	Barry & Fran Weissler	Winner	Gypsy	barry-fran-weissler-21259
1990	Best Revival	Barry Brown	Winner	Gypsy	barry-brown-83739
1990	Best Revival	Kathy Levin	Winner	Gypsy	kathy-levin-22788
1990	Best Revival	Circle in the Square (Theodore Mann: Artistic Director; Paul Libin: Producing Director)	Nominee	Sweeney Todd	circle-in-the-square-theodore-mann-artistic-director-paul-libin-producing-director-70920
1990	Best Revival	Elliot Martin	Nominee	The Circle	elliot-martin-21821
1990	Best Revival	The Shubert Organization (Gerald Schoenfeld: Chairman; Bernard B. Jacobs: President)	Nominee	The Circle	the-shubert-organization-gerald-schoenfeld-chairman-bernard-b-jacobs-president-72107
1990	Best Revival	Suntory International Corporation	Nominee	The Circle	suntory-international-corporation-20876
1990	Best Revival	The Peter Hall Company	Nominee	The Merchant of Venice	the-peter-hall-company-73002
1990	Best Revival	Jerome Minskoff	Nominee	The Merchant of Venice	jerome-minskoff-22524
1990	Best Revival	Punch Productions	Nominee	The Merchant of Venice	punch-productions-20748
1990	Best Revival	Duncan C. Weldon	Nominee	The Merchant of Venice	duncan-c-weldon-21704
1990	Regional Theatre Award	Seattle Repertory Theatre	Recipient	No Associated Performance
1990	Tony Honor for Excellence in the Theatre	Alfred Drake	Recipient	No Associated Performance
1989	Best Actor in Play	Philip Bosco	Winner	Lend Me a Tenor	philip-bosco-66920
1989	Best Actor in Play	Bill Irwin	Nominee	Largely New York	bill-irwin-4537
1989	Best Actor in Play	Victor Garber	Nominee	Lend Me a Tenor	victor-garber-41733
1989	Best Actor in Play	Mikhail Baryshnikov	Nominee	Metamorphosis	mikhail-baryshnikov-31217
1989	Best Actress in a Play	Pauline Collins	Winner	Shirley Valentine	pauline-collins-35915
1989	Best Actress in a Play	Madeline Kahn	Nominee	Born Yesterday	madeline-kahn-47413
1989	Best Actress in a Play	Kate Nelligan	Nominee	Spoils of War	kate-nelligan-68407
1989	Best Actress in a Play	Joan Allen	Nominee	The Heidi Chronicles	joan-allen-29666
1989	Best Featured Actor in a Play	Boyd Gaines	Winner	The Heidi Chronicles	boyd-gaines-41629
1989	Best Featured Actor in a Play	Peter Frechette	Nominee	Eastern Standard	peter-frechette-41249
1989	Best Featured Actor in a Play	Gordon Joseph Weiss	Nominee	Ghetto	gordon-joseph-weiss-71144
1989	Best Featured Actor in a Play	Eric Stoltz	Nominee	Our Town	eric-stoltz-69900
1989	Best Featured Actress in a Play	Christine Baranski	Winner	Rumors	christine-baranski-30831
1989	Best Featured Actress in a Play	Tovah Feldshuh	Nominee	Lend Me a Tenor	tovah-feldshuh-40302
1989	Best Featured Actress in a Play	Penelope Ann Miller	Nominee	Our Town	penelope-ann-miller-72745
1989	Best Featured Actress in a Play	Joanne Camp	Nominee	The Heidi Chronicles	joanne-camp-83999
1989	Best Actor in a Musical	Jason Alexander	Winner	Jerome Robbins' Broadway	jason-alexander-29570
1989	Best Actor in a Musical	Robert La Fosse	Nominee	Jerome Robbins' Broadway	robert-la-fosse-40978
1989	Best Actor in a Musical	Gabriel Barre	Nominee	Starmites	gabriel-barre-72558
1989	Best Actor in a Musical	Brian Lane Green	Nominee	Starmites	brian-lane-green-74260
1989	Best Actress in a Musical	Ruth Brown	Winner	Black and Blue	ruth-brown-33357
1989	Best Actress in a Musical	Linda Hopkins	Nominee	Black and Blue	linda-hopkins-7343
1989	Best Actress in a Musical	Charlotte d'Amboise	Nominee	Jerome Robbins' Broadway	charlotte-damboise-67211
1989	Best Actress in a Musical	Sharon McNight	Nominee	Starmites	sharon-mcnight-74261
1989	Best Featured Actor in a Musical	Scott Wise	Winner	Jerome Robbins' Broadway	scott-wise-65416
1989	Best Featured Actor in a Musical	Bunny Briggs	Nominee	Black and Blue	bunny-briggs-77401
1989	Best Featured Actor in a Musical	Savion Glover	Nominee	Black and Blue	savion-glover-1188
1989	Best Featured Actor in a Musical	Scott Wentworth	Nominee	Welcome to the Club	scott-wentworth-72465
1989	Best Featured Actress in a Musical	Debbie Shapiro	Winner	Jerome Robbins' Broadway	debbie-shapiro-59700
1989	Best Featured Actress in a Musical	Jane Lanier	Nominee	Jerome Robbins' Broadway	jane-lanier-48936
1989	Best Featured Actress in a Musical	Faith Prince	Nominee	Jerome Robbins' Broadway	faith-prince-56601
1989	Best Featured Actress in a Musical	Julie Wilson	Nominee	Legs Diamond	julie-wilson-65237
1989	Best Play	Wendy Wasserstein	Winner	The Heidi Chronicles	wendy-wasserstein-9054
1989	Best Play	The Shubert Organization (Gerald Schoenfeld: Chairman; Bernard B. Jacobs: President)	Winner	The Heidi Chronicles	the-shubert-organization-gerald-schoenfeld-chairman-bernard-b-jacobs-president-72107
1989	Best Play	Suntory International Corporation	Winner	The Heidi Chronicles	suntory-international-corporation-20876
1989	Best Play	James Walsh	Winner	The Heidi Chronicles	james-walsh-22454
1989	Best Play	Playwrights Horizons (André Bishop, Paul Daniels)	Winner	The Heidi Chronicles	playwrights-horizons-andr-bishop-paul-daniels-86780
1989	Best Play	Bill Irwin	Nominee	Largely New York	bill-irwin-4537
1989	Best Play	James B. Freydberg	Nominee	Largely New York	james-b-freydberg-22458
1989	Best Play	Kenneth Feld	Nominee	Largely New York	kenneth-feld-22807
1989	Best Play	Jerry L. Cohen	Nominee	Largely New York	jerry-l-cohen-22542
1989	Best Play	Max Weitzenhoffer	Nominee	Largely New York	max-weitzenhoffer-23156
1989	Best Play	The John F. Kennedy Center for the Performing Arts	Nominee	Largely New York	the-john-f-kennedy-center-for-the-performing-arts-20439
1989	Best Play	The Walt Disney Studios	Nominee	Largely New York	the-walt-disney-studios-86521
1989	Best Play	Ken Ludwig	Nominee	Lend Me a Tenor	ken-ludwig-7069
1989	Best Play	Martin Starger	Nominee	Lend Me a Tenor	martin-starger-23105
1989	Best Play	The Really Useful Theatre Company Ltd.	Nominee	Lend Me a Tenor	the-really-useful-theatre-company-ltd-20767
1989	Best Play	Willy Russell	Nominee	Shirley Valentine	willy-russell-9207
1989	Best Play	The Really Useful Theatre Company Ltd.	Nominee	Shirley Valentine	the-really-useful-theatre-company-ltd-20767
1989	Best Play	Bob Swash	Nominee	Shirley Valentine	bob-swash-21343
1989	Best Direction of a Play	Jerry Zaks	Winner	Lend Me a Tenor	jerry-zaks-16571
1989	Best Direction of a Play	Bill Irwin	Nominee	Largely New York	bill-irwin-4537
1989	Best Direction of a Play	Gregory Mosher	Nominee	Our Town	gregory-mosher-15726
1989	Best Direction of a Play	Daniel Sullivan	Nominee	The Heidi Chronicles	daniel-sullivan-16283
1989	Best Musical	The Shubert Organization (Gerald Schoenfeld: Chairman; Bernard B. Jacobs: President)	Winner	Jerome Robbins' Broadway	the-shubert-organization-gerald-schoenfeld-chairman-bernard-b-jacobs-president-72107
1989	Best Musical	Roger Berlind	Winner	Jerome Robbins' Broadway	roger-berlind-23702
1989	Best Musical	Suntory International Corporation	Winner	Jerome Robbins' Broadway	suntory-international-corporation-20876
1989	Best Musical	Byron Goldman	Winner	Jerome Robbins' Broadway	byron-goldman-21388
1989	Best Musical	Emanuel Azenberg	Winner	Jerome Robbins' Broadway	emanuel-azenberg-21830
1989	Best Musical	Mel Howard	Nominee	Black and Blue	mel-howard-96692
1989	Best Musical	Donald K. Donald	Nominee	Black and Blue	donald-k-donald-21683
1989	Best Musical	Hinks Shimberg	Nominee	Starmites	hinks-shimberg-22279
1989	Best Musical	Mary Keil	Nominee	Starmites	mary-keil-23116
1989	Best Musical	Steven Warnick	Nominee	Starmites	steven-warnick-23888
1989	Best Direction of a Musical	Jerome Robbins	Winner	Jerome Robbins' Broadway	jerome-robbins-11149
1989	Best Direction of a Musical	Héctor Orezzoli	Nominee	Black and Blue	hctor-orezzoli-6181
1989	Best Direction of a Musical	Claudio Segovia	Nominee	Black and Blue	claudio-segovia-4865
1989	Best Direction of a Musical	Larry Carpenter	Nominee	Starmites	larry-carpenter-14383
1989	Best Direction of a Musical	Peter Mark Schifter	Nominee	Welcome to the Club	peter-mark-schifter-16084
1989	Best Scenic Design	Santo Loquasto	Winner	Cafe Crown	santo-loquasto-25069
1989	Best Scenic Design	Héctor Orezzoli	Nominee	Black and Blue	hctor-orezzoli-6181
1989	Best Scenic Design	Claudio Segovia	Nominee	Black and Blue	claudio-segovia-4865
1989	Best Scenic Design	Tony Walton	Nominee	Lend Me a Tenor	tony-walton-25417
1989	Best Scenic Design	Thomas Lynch	Nominee	The Heidi Chronicles	thomas-lynch-26331
1989	Best Costume Design	Héctor Orezzoli	Winner	Black and Blue	hctor-orezzoli-6181
1989	Best Costume Design	Claudio Segovia	Winner	Black and Blue	claudio-segovia-4865
1989	Best Costume Design	Willa Kim	Nominee	Legs Diamond	willa-kim-25027
1989	Best Costume Design	William Ivey Long	Nominee	Lend Me a Tenor	william-ivey-long-25067
1989	Best Costume Design	Jane Greenwood	Nominee	Our Town	jane-greenwood-24916
1989	Best Lighting Design	Jennifer Tipton	Winner	Jerome Robbins' Broadway	jennifer-tipton-25927
1989	Best Lighting Design	Neil Peter Jampolis	Nominee	Black and Blue	neil-peter-jampolis-24979
1989	Best Lighting Design	Jane Reisman	Nominee	Black and Blue	jane-reisman-25863
1989	Best Lighting Design	Nancy Schertler	Nominee	Largely New York	nancy-schertler-25888
1989	Best Lighting Design	Brian Nason	Nominee	Metamorphosis	brian-nason-25817
1989	Best Choreography	Cholly Atkins	Winner	Black and Blue	cholly-atkins-1030
1989	Best Choreography	Henry LeTang	Winner	Black and Blue	henry-letang-1267
1989	Best Choreography	Frankie Manning	Winner	Black and Blue	frankie-manning-1292
1989	Best Choreography	Fayard Nicholas	Winner	Black and Blue	fayard-nicholas-1353
1989	Best Choreography	Bill Irwin	Nominee	Largely New York	bill-irwin-4537
1989	Best Choreography	Kimi Okada	Nominee	Largely New York	kimi-okada-1360
1989	Best Choreography	Alan Johnson	Nominee	Legs Diamond	alan-johnson-15231
1989	Best Choreography	Michele Assaf	Nominee	Starmites	michele-assaf-1024
1989	Best Revival	Lincoln Center Theater (Gregory Mosher: Director; Bernard Gersten: Executive Producer)	Winner	Our Town	lincoln-center-theater-gregory-mosher-director-bernard-gersten-executive-producer-70901
1989	Best Revival	Alexander H. Cohen	Nominee	Ah, Wilderness!	alexander-h-cohen-14455
1989	Best Revival	The John F. Kennedy Center for the Performing Arts	Nominee	Ah, Wilderness!	the-john-f-kennedy-center-for-the-performing-arts-20439
1989	Best Revival	Ken Marsolais	Nominee	Ah, Wilderness!	ken-marsolais-22800
1989	Best Revival	Richard Norton	Nominee	Ah, Wilderness!	richard-norton-91333
1989	Best Revival	Irma Oestreicher	Nominee	Ah, Wilderness!	irma-oestreicher-91334
1989	Best Revival	Elizabeth D. White	Nominee	Ah, Wilderness!	elizabeth-d-white-91335
1989	Best Revival	Yale Repertory Theatre (Lloyd Richards: Artistic Director; Benjamin Mordecai: Managing Director)	Nominee	Ah, Wilderness!	yale-repertory-theatre-lloyd-richards-artistic-director-benjamin-mordecai-managing-director-21009
1989	Best Revival	Emanuel Azenberg	Nominee	Ain't Misbehavin'	emanuel-azenberg-21830
1989	Best Revival	Roger Berlind	Nominee	Ain't Misbehavin'	roger-berlind-23702
1989	Best Revival	Dasha Epstein	Nominee	Ain't Misbehavin'	dasha-epstein-21572
1989	Best Revival	The Shubert Organization (Gerald Schoenfeld: Chairman; Bernard B. Jacobs: President)	Nominee	Ain't Misbehavin'	the-shubert-organization-gerald-schoenfeld-chairman-bernard-b-jacobs-president-72107
1989	Best Revival	Francine LeFrak	Nominee	Cafe Crown	francine-lefrak-21883
1989	Best Revival	LeFrak Entertainment	Nominee	Cafe Crown	lefrak-entertainment-20474
1989	Best Revival	James L. Nederlander	Nominee	Cafe Crown	james-l-nederlander-22466
1989	Best Revival	James M. Nederlander	Nominee	Cafe Crown	james-m-nederlander-22469
1989	Best Revival	Arthur Rubin	Nominee	Cafe Crown	arthur-rubin-21214
1989	Regional Theatre Award	The Hartford Stage Company	Recipient	No Associated Performance
1988	Best Actor in Play	Ron Silver	Winner	Speed-the-Plow	ron-silver-60081
1988	Best Actor in Play	Robert Prosky	Nominee	A Walk in the Woods	robert-prosky-56639
1988	Best Actor in Play	Derek Jacobi	Nominee	Breaking the Code	derek-jacobi-46744
1988	Best Actor in Play	John Lithgow	Nominee	M. Butterfly	john-lithgow-15448
1988	Best Actress in a Play	Joan Allen	Winner	Burn This	joan-allen-29666
1988	Best Actress in a Play	Blythe Danner	Nominee	A Streetcar Named Desire	blythe-danner-37286
1988	Best Actress in a Play	Frances McDormand	Nominee	A Streetcar Named Desire	frances-mcdormand-52285
1988	Best Actress in a Play	Glenda Jackson	Nominee	Macbeth	glenda-jackson-46712
1988	Best Featured Actor in a Play	BD Wong	Winner	M. Butterfly	bd-wong-69104
1988	Best Featured Actor in a Play	Michael Gough	Nominee	Breaking the Code	michael-gough-77459
1988	Best Featured Actor in a Play	Lou Liberatore	Nominee	Burn This	lou-liberatore-77464
1988	Best Featured Actor in a Play	Delroy Lindo	Nominee	Joe Turner's Come and Gone	delroy-lindo-79450
1988	Best Featured Actress in a Play	L. Scott Caldwell	Winner	Joe Turner's Come and Gone	l-scott-caldwell-34243
1988	Best Featured Actress in a Play	Kimberleigh Aarn	Nominee	Joe Turner's Come and Gone	kimberleigh-aarn-85802
1988	Best Featured Actress in a Play	Kimberly Scott	Nominee	Joe Turner's Come and Gone	kimberly-scott-85804
1988	Best Featured Actress in a Play	Kate Nelligan	Nominee	Serious Money	kate-nelligan-68407
1988	Best Actor in a Musical	Michael Crawford	Winner	The Phantom of the Opera	michael-crawford-36661
1988	Best Actor in a Musical	Howard McGillin	Nominee	Anything Goes	howard-mcgillin-71233
1988	Best Actor in a Musical	David Carroll	Nominee	Chess	david-carroll-34678
1988	Best Actor in a Musical	Scott Bakula	Nominee	Romance / Romance	scott-bakula-30719
1988	Best Actress in a Musical	Joanna Gleason	Winner	Into the Woods	joanna-gleason-42342
1988	Best Actress in a Musical	Patti LuPone	Nominee	Anything Goes	patti-lupone-50271
1988	Best Actress in a Musical	Judy Kuhn	Nominee	Chess	judy-kuhn-48517
1988	Best Actress in a Musical	Alison Fraser	Nominee	Romance / Romance	alison-fraser-67553
1988	Best Featured Actor in a Musical	Bill McCutcheon	Winner	Anything Goes	bill-mccutcheon-21323
1988	Best Featured Actor in a Musical	Anthony Heald	Nominee	Anything Goes	anthony-heald-44677
1988	Best Featured Actor in a Musical	Werner Klemperer	Nominee	Cabaret	werner-klemperer-48280
1988	Best Featured Actor in a Musical	Robert Westenberg	Nominee	Into the Woods	robert-westenberg-69038
1988	Best Featured Actress in a Musical	Judy Kaye	Winner	The Phantom of the Opera	judy-kaye-47553
1988	Best Featured Actress in a Musical	Alyson Reed	Nominee	Cabaret	alyson-reed-57335
1988	Best Featured Actress in a Musical	Regina Resnik	Nominee	Cabaret	regina-resnik-79274
1988	Best Featured Actress in a Musical	Leleti Khumalo	Nominee	Sarafina!	leleti-khumalo-89071
1988	Best Play	David Henry Hwang	Winner	M. Butterfly	david-henry-hwang-4993
1988	Best Play	Stuart Ostrow	Winner	M. Butterfly	stuart-ostrow-75318
