year	category	nominee	winner	film
1935	SHORT SUBJECT (Comedy)	Hal Roach, Producer	False	Tit for Tat
1935	SHORT SUBJECT (Novelty)	Pete Smith, Producer	False	Audioscopiks
1935	SHORT SUBJECT (Novelty)	Universal	False	Camera Thrills
1935	SHORT SUBJECT (Novelty)	Gaumont British and Skibo Productions	True	Wings over Mt. Everest
1935	SOUND RECORDING	Universal Studio Sound Department, Gilbert Kurland, Sound Director	False	Bride of Frankenstein
1935	SOUND RECORDING	Warner Bros.-First National Studio Sound Department, Nathan Levinson, Sound Director	False	Captain Blood
1935	SOUND RECORDING	United Artists Studio Sound Department, Thomas T. Moulton, Sound Director	False	The Dark Angel
1935	SOUND RECORDING	RKO Radio Studio Sound Department, Carl Dreher, Sound Director	False	I Dream Too Much
1935	SOUND RECORDING	Paramount Studio Sound Department, Franklin B. Hansen, Sound Director	False	The Lives of a Bengal Lancer
1935	SOUND RECORDING	Columbia Studio Sound Department, John Livadary, Sound Director	False	Love Me Forever
1935	SOUND RECORDING	Metro-Goldwyn-Mayer Studio Sound Department, Douglas Shearer, Sound Director	True	Naughty Marietta
1935	SOUND RECORDING	Republic Studio Sound Department	False	$1,000 a Minute
1935	SOUND RECORDING	20th Century-Fox Studio Sound Department, E. H. Hansen, Sound Director	False	Thanks a Million
1935	WRITING (Original Story)	Moss Hart	False	Broadway Melody of 1936
1935	WRITING (Original Story)	Gregory Rogers	False	G-Men
1935	WRITING (Original Story)	Don Hartman, Stephen Avery	False	The Gay Deception
1935	WRITING (Original Story)	Ben Hecht, Charles MacArthur	True	The Scoundrel
1935	WRITING (Screenplay)	Casey Robinson	False	Captain Blood
1935	WRITING (Screenplay)	Dudley Nichols	True	The Informer
1935	WRITING (Screenplay)	Screenplay by Waldemar Young, John L. Balderston, Achmed Abdullah;  Adaptation by Grover Jones, William Slavens McNutt	False	The Lives of a Bengal Lancer
1935	WRITING (Screenplay)	Talbot Jennings, Jules Furthman, Carey Wilson	False	Mutiny on the Bounty
1936	ACTOR	Gary Cooper	False	Mr. Deeds Goes to Town
1936	ACTOR	Walter Huston	False	Dodsworth
1936	ACTOR	Paul Muni	True	The Story of Louis Pasteur
1936	ACTOR	William Powell	False	My Man Godfrey
1936	ACTOR	Spencer Tracy	False	San Francisco
1936	ACTOR IN A SUPPORTING ROLE	Mischa Auer	False	My Man Godfrey
1936	ACTOR IN A SUPPORTING ROLE	Walter Brennan	True	Come and Get It
1936	ACTOR IN A SUPPORTING ROLE	Stuart Erwin	False	Pigskin Parade
1936	ACTOR IN A SUPPORTING ROLE	Basil Rathbone	False	Romeo and Juliet
1936	ACTOR IN A SUPPORTING ROLE	Akim Tamiroff	False	The General Died at Dawn
1936	ACTRESS	Irene Dunne	False	Theodora Goes Wild
1936	ACTRESS	Gladys George	False	Valiant Is the Word for Carrie
1936	ACTRESS	Carole Lombard	False	My Man Godfrey
1936	ACTRESS	Luise Rainer	True	The Great Ziegfeld
1936	ACTRESS	Norma Shearer	False	Romeo and Juliet
1936	ACTRESS IN A SUPPORTING ROLE	Beulah Bondi	False	The Gorgeous Hussy
1936	ACTRESS IN A SUPPORTING ROLE	Alice Brady	False	My Man Godfrey
1936	ACTRESS IN A SUPPORTING ROLE	Bonita Granville	False	These Three
1936	ACTRESS IN A SUPPORTING ROLE	Maria Ouspenskaya	False	Dodsworth
1936	ACTRESS IN A SUPPORTING ROLE	Gale Sondergaard	True	Anthony Adverse
1936	ART DIRECTION	Anton Grot	False	Anthony Adverse
1936	ART DIRECTION	Richard Day	True	Dodsworth
1936	ART DIRECTION	Cedric Gibbons, Eddie Imazu, Edwin B. Willis	False	The Great Ziegfeld
1936	ART DIRECTION	William S. Darling	False	Lloyds of London
1936	ART DIRECTION	Albert S. D'Agostino, Jack Otterson	False	The Magnificent Brute
1936	ART DIRECTION	Cedric Gibbons, Fredric Hope, Edwin B. Willis	False	Romeo and Juliet
1936	ART DIRECTION	Perry Ferguson	False	Winterset
1936	ASSISTANT DIRECTOR	William Cannon	False	Anthony Adverse
1936	ASSISTANT DIRECTOR	Jack Sullivan	True	The Charge of the Light Brigade
1936	ASSISTANT DIRECTOR	Eric G. Stacey	False	The Garden of Allah
1936	ASSISTANT DIRECTOR	Clem Beauchamp	False	The Last of the Mohicans
1936	ASSISTANT DIRECTOR	Joseph Newman	False	San Francisco
1936	CINEMATOGRAPHY	Gaetano Gaudio	True	Anthony Adverse
1936	CINEMATOGRAPHY	Victor Milner	False	The General Died at Dawn
1936	CINEMATOGRAPHY	George Folsey	False	The Gorgeous Hussy
1936	DANCE DIRECTION	Busby Berkeley	False	Gold Diggers of 1937
1936	DANCE DIRECTION	Bobby Connolly	False	Cain and Mabel
1936	DANCE DIRECTION	Seymour Felix	True	The Great Ziegfeld
1936	DANCE DIRECTION	Dave Gould	False	Born to Dance
1936	DANCE DIRECTION	Jack Haskell	False	One in a Million
1936	DANCE DIRECTION	Russell Lewis	False	Dancing Pirate
1936	DANCE DIRECTION	Hermes Pan	False	Swing Time
1936	DIRECTING	William Wyler	False	Dodsworth
1936	DIRECTING	Robert Z. Leonard	False	The Great Ziegfeld
1936	DIRECTING	Frank Capra	True	Mr. Deeds Goes to Town
1936	DIRECTING	Gregory La Cava	False	My Man Godfrey
1936	DIRECTING	W. S. Van Dyke	False	San Francisco
1936	FILM EDITING	Ralph Dawson	True	Anthony Adverse
1936	FILM EDITING	Edward Curtiss	False	Come and Get It
1936	FILM EDITING	William S. Gray	False	The Great Ziegfeld
1936	FILM EDITING	Barbara McLean	False	Lloyds of London
1936	FILM EDITING	Conrad A. Nervig	False	A Tale of Two Cities
1936	FILM EDITING	Otto Meyer	False	Theodora Goes Wild
1936	MUSIC (Scoring)	Warner Bros. Studio Music Department, Leo Forbstein, head of department  (Score by Erich Wolfgang Korngold)	True	Anthony Adverse
1936	MUSIC (Scoring)	Warner Bros. Studio Music Department, Leo Forbstein, head of department  (Score by Max Steiner)	False	The Charge of the Light Brigade
1936	MUSIC (Scoring)	Selznick International Pictures Music Department, Max Steiner, head of department  (Score by Max Steiner)	False	The Garden of Allah
1936	MUSIC (Scoring)	Paramount Studio Music Department, Boris Morros, head of department  (Score by Werner Janssen)	False	The General Died at Dawn
1936	MUSIC (Scoring)	RKO Radio Studio Music Department, Nathaniel Shilkret, head of department  (Score by Nathaniel Shilkret)	False	Winterset
1936	MUSIC (Song)	Music by Walter Donaldson; Lyrics by Harold Adamson	False	Suzy
1936	MUSIC (Song)	Music and Lyrics by Cole Porter	False	Born to Dance
1936	MUSIC (Song)	Music by Louis Alter; Lyrics by Sidney Mitchell	False	Trail of the Lonesome Pine
1936	MUSIC (Song)	Music by Arthur Johnston; Lyrics by Johnny Burke	False	Pennies from Heaven
1936	MUSIC (Song)	Music by Jerome Kern; Lyrics by Dorothy Fields	True	Swing Time
1936	MUSIC (Song)	Music by Richard A. Whiting; Lyrics by Walter Bullock	False	Sing, Baby, Sing
1936	OUTSTANDING PRODUCTION	Warner Bros.	False	Anthony Adverse
1936	OUTSTANDING PRODUCTION	Samuel Goldwyn Productions	False	Dodsworth
1936	OUTSTANDING PRODUCTION	Metro-Goldwyn-Mayer	True	The Great Ziegfeld
1936	OUTSTANDING PRODUCTION	Metro-Goldwyn-Mayer	False	Libeled Lady
1936	OUTSTANDING PRODUCTION	Columbia	False	Mr. Deeds Goes to Town
1936	OUTSTANDING PRODUCTION	Metro-Goldwyn-Mayer	False	Romeo and Juliet
1936	OUTSTANDING PRODUCTION	Metro-Goldwyn-Mayer	False	San Francisco
1936	OUTSTANDING PRODUCTION	Cosmopolitan	False	The Story of Louis Pasteur
1936	OUTSTANDING PRODUCTION	Metro-Goldwyn-Mayer	False	A Tale of Two Cities
1936	OUTSTANDING PRODUCTION	Universal	False	Three Smart Girls
1936	SHORT SUBJECT (Cartoon)	Walt Disney, Producer	True	The Country Cousin
1936	SHORT SUBJECT (Cartoon)	Harman-Ising	False	Old Mill Pond
1936	SHORT SUBJECT (Cartoon)	Paramount	False	Sinbad the Sailor
1936	SHORT SUBJECT (Color)	Warner Bros.	True	Give Me Liberty
1936	SHORT SUBJECT (Color)	Lewis Lewyn, Producer	False	La Fiesta de Santa Barbara
1936	SHORT SUBJECT (Color)	Paramount	False	Popular Science J-6-2
1936	SHORT SUBJECT (One-reel)	Hal Roach, Producer	True	Bored of Education
1936	SHORT SUBJECT (One-reel)	Paramount	False	Moscow Moods
1936	SHORT SUBJECT (One-reel)	Pete Smith, Producer	False	Wanted, a Master
1936	SHORT SUBJECT (Two-reel)	Warner Bros.	False	Double or Nothing
1936	SHORT SUBJECT (Two-reel)	RKO Radio	False	Dummy Ache
1936	SHORT SUBJECT (Two-reel)	Metro-Goldwyn-Mayer	True	The Public Pays
1936	SOUND RECORDING	20th Century-Fox Studio Sound Department, E. H. Hansen, Sound Director	False	Banjo on My Knee
1936	SOUND RECORDING	Warner Bros. Studio Sound Department, Nathan Levinson, Sound Director	False	The Charge of the Light Brigade
1936	SOUND RECORDING	United Artists Studio Sound Department, Thomas T. Moulton, Sound Director	False	Dodsworth
1936	SOUND RECORDING	Hal Roach Studio Sound Department, Elmer A. Raguse, Sound Director	False	General Spanky
1936	SOUND RECORDING	Columbia Studio Sound Department, John Livadary, Sound Director	False	Mr. Deeds Goes to Town
1936	SOUND RECORDING	Metro-Goldwyn-Mayer Studio Sound Department, Douglas Shearer, Sound Director	True	San Francisco
1936	SOUND RECORDING	Paramount Studio Sound Department, Franklin B. Hansen, Sound Director	False	The Texas Rangers
1936	SOUND RECORDING	RKO Radio Studio Sound Department, J. O. Aalberg, Sound Director	False	That Girl from Paris
1936	SOUND RECORDING	Universal Studio Sound Department, Homer G. Tasker, Sound Director	False	Three Smart Girls
1936	WRITING (Original Story)	Norman Krasna	False	Fury
1936	WRITING (Original Story)	William Anthony McGuire	False	The Great Ziegfeld
1936	WRITING (Original Story)	Robert Hopkins	False	San Francisco
1936	WRITING (Original Story)	Pierre Collings, Sheridan Gibney	True	The Story of Louis Pasteur
1936	WRITING (Original Story)	Adele Comandini	False	Three Smart Girls
1936	WRITING (Screenplay)	Frances Goodrich, Albert Hackett	False	After the Thin Man
1936	WRITING (Screenplay)	Sidney Howard	False	Dodsworth
1936	WRITING (Screenplay)	Robert Riskin	False	Mr. Deeds Goes to Town
1936	WRITING (Screenplay)	Eric Hatch, Morris Ryskind	False	My Man Godfrey
1936	WRITING (Screenplay)	Pierre Collings, Sheridan Gibney	True	The Story of Louis Pasteur
1937	ACTOR	Charles Boyer	False	Conquest
1937	ACTOR	Fredric March	False	A Star Is Born
1937	ACTOR	Robert Montgomery	False	Night Must Fall
1937	ACTOR	Paul Muni	False	The Life of Emile Zola
1937	ACTOR	Spencer Tracy	True	Captains Courageous
1937	ACTOR IN A SUPPORTING ROLE	Ralph Bellamy	False	The Awful Truth
1937	ACTOR IN A SUPPORTING ROLE	Thomas Mitchell	False	The Hurricane
1937	ACTOR IN A SUPPORTING ROLE	Joseph Schildkraut	True	The Life of Emile Zola
1937	ACTOR IN A SUPPORTING ROLE	H. B. Warner	False	Lost Horizon
1937	ACTOR IN A SUPPORTING ROLE	Roland Young	False	Topper
1937	ACTRESS	Irene Dunne	False	The Awful Truth
1937	ACTRESS	Greta Garbo	False	Camille
1937	ACTRESS	Janet Gaynor	False	A Star Is Born
1937	ACTRESS	Luise Rainer	True	The Good Earth
1937	ACTRESS	Barbara Stanwyck	False	Stella Dallas
1937	ACTRESS IN A SUPPORTING ROLE	Alice Brady	True	In Old Chicago
1937	ACTRESS IN A SUPPORTING ROLE	Andrea Leeds	False	Stage Door
1937	ACTRESS IN A SUPPORTING ROLE	Anne Shirley	False	Stella Dallas
1937	ACTRESS IN A SUPPORTING ROLE	Claire Trevor	False	Dead End
1937	ACTRESS IN A SUPPORTING ROLE	Dame May Whitty	False	Night Must Fall
1937	ART DIRECTION	Cedric Gibbons, William Horning	False	Conquest
1937	ART DIRECTION	Carroll Clark	False	A Damsel in Distress
1937	ART DIRECTION	Richard Day	False	Dead End
1937	ART DIRECTION	Wiard Ihnen	False	Every Day's a Holiday
1937	ART DIRECTION	Anton Grot	False	The Life of Emile Zola
1937	ART DIRECTION	Stephen Goosson	True	Lost Horizon
1937	ART DIRECTION	John Victor Mackay	False	Manhattan Merry-Go-Round
1937	ART DIRECTION	Lyle Wheeler	False	The Prisoner of Zenda
1937	ART DIRECTION	Hans Dreier, Roland Anderson	False	Souls at Sea
1937	ART DIRECTION	Alexander Toluboff	False	Walter Wanger's Vogues of 1938
1937	ART DIRECTION	William S. Darling, David Hall	False	Wee Willie Winkie
1937	ART DIRECTION	Jack Otterson	False	You're a Sweetheart
1937	ASSISTANT DIRECTOR	Robert Webb	True	In Old Chicago
1937	ASSISTANT DIRECTOR	Russ Saunders	False	The Life of Emile Zola
1937	ASSISTANT DIRECTOR	C. C. Coleman, Jr.	False	Lost Horizon
1937	ASSISTANT DIRECTOR	Hal Walker	False	Souls at Sea
1937	ASSISTANT DIRECTOR	Eric Stacey	False	A Star Is Born
1937	CINEMATOGRAPHY	Gregg Toland	False	Dead End
1937	CINEMATOGRAPHY	Karl Freund	True	The Good Earth
1937	CINEMATOGRAPHY	Joseph Valentine	False	Wings over Honolulu
1937	DANCE DIRECTION	Busby Berkeley	False	Varsity Show
1937	DANCE DIRECTION	Bobby Connolly	False	Ready, Willing and Able
1937	DANCE DIRECTION	Dave Gould	False	A Day at the Races
1937	DANCE DIRECTION	Sammy Lee	False	Ali Baba Goes to Town
1937	DANCE DIRECTION	Harry Losee	False	Thin Ice
1937	DANCE DIRECTION	Hermes Pan	True	A Damsel in Distress
1937	DANCE DIRECTION	LeRoy Prinz	False	Waikiki Wedding
1937	DIRECTING	Leo McCarey	True	The Awful Truth
1937	DIRECTING	Sidney Franklin	False	The Good Earth
1937	DIRECTING	William Dieterle	False	The Life of Emile Zola
1937	DIRECTING	Gregory La Cava	False	Stage Door
1937	DIRECTING	William Wellman	False	A Star Is Born
1937	FILM EDITING	Al Clark	False	The Awful Truth
1937	FILM EDITING	Elmo Veron	False	Captains Courageous
1937	FILM EDITING	Basil Wrangell	False	The Good Earth
1937	FILM EDITING	Gene Havlick, Gene Milford	True	Lost Horizon
1937	FILM EDITING	Bernard W. Burton	False	One Hundred Men and a Girl
1937	MUSIC (Scoring)	Samuel Goldwyn Studio Music Department, Alfred Newman, head of department  (Score by Alfred Newman)	False	The Hurricane
1937	MUSIC (Scoring)	20th Century-Fox Studio Music Department, Louis Silvers, head of department  (no composer credit)	False	In Old Chicago
1937	MUSIC (Scoring)	Warner Bros. Studio Music Department, Leo Forbstein, head of department  (Score by Max Steiner)	False	The Life of Emile Zola
1937	MUSIC (Scoring)	Columbia Studio Music Department, Morris Stoloff, head of department  (Score by Dimitri Tiomkin)	False	Lost Horizon
1937	MUSIC (Scoring)	Principal Productions, Dr. Hugo Riesenfeld, musical director  (Score by Dr. Hugo Riesenfeld)	False	Make a Wish
1937	MUSIC (Scoring)	Metro-Goldwyn-Mayer Studio Music Department, Nat W. Finston, head of department  (Score by Herbert Stothart)	False	Maytime
1937	MUSIC (Scoring)	Universal Studio Music Department, Charles Previn, head of department  (no composer credit)	True	One Hundred Men and a Girl
1937	MUSIC (Scoring)	Republic Studio Music Department, Alberto Colombo, head of department  (Score by Alberto Colombo)	False	Portia on Trial
1937	MUSIC (Scoring)	Selznick International Pictures Music Department, Alfred Newman, musical director  (Score by Alfred Newman)	False	The Prisoner of Zenda
1937	MUSIC (Scoring)	RKO Radio Studio Music Department, Roy Webb, musical director  (Score by Roy Webb)	False	Quality Street
1937	MUSIC (Scoring)	Walt Disney Studio Music Department, Leigh Harline, head of department  (Score by Frank Churchill, Leigh Harline and Paul J. Smith)	False	Snow White and the Seven Dwarfs
1937	MUSIC (Scoring)	Grand National Studio Music Department, C. Bakaleinikoff, musical director  (Score by Victor Schertzinger)	False	Something to Sing About
1937	MUSIC (Scoring)	Paramount Studio Music Department, Boris Morros, head of department  (Score by W. Franke Harling and Milan Roder)	False	Souls at Sea
1937	MUSIC (Scoring)	Hal Roach Studio Music Department, Marvin Hatley, head of department  (Score by Marvin Hatley)	False	Way Out West
1937	MUSIC (Song)	Music by Harry Warren; Lyrics by Al Dubin	False	Mr. Dodd Takes the Air
1937	MUSIC (Song)	Music and Lyrics by Harry Owens	True	Waikiki Wedding
1937	MUSIC (Song)	Music by Sammy Fain; Lyrics by Lew Brown	False	Walter Wanger's Vogues of 1938
1937	MUSIC (Song)	Music by George Gershwin; Lyrics by Ira Gershwin	False	Shall We Dance
1937	MUSIC (Song)	Music by Frederick Hollander; Lyrics by Leo Robin	False	Artists and Models
1937	OUTSTANDING PRODUCTION	Columbia	False	The Awful Truth
1937	OUTSTANDING PRODUCTION	Metro-Goldwyn-Mayer	False	Captains Courageous
1937	OUTSTANDING PRODUCTION	Samuel Goldwyn Productions	False	Dead End
1937	OUTSTANDING PRODUCTION	Metro-Goldwyn-Mayer	False	The Good Earth
1937	OUTSTANDING PRODUCTION	20th Century-Fox	False	In Old Chicago
1937	OUTSTANDING PRODUCTION	Warner Bros.	True	The Life of Emile Zola
1937	OUTSTANDING PRODUCTION	Columbia	False	Lost Horizon
1937	OUTSTANDING PRODUCTION	Universal	False	One Hundred Men and a Girl
1937	OUTSTANDING PRODUCTION	RKO Radio	False	Stage Door
1937	OUTSTANDING PRODUCTION	Selznick International Pictures	False	A Star Is Born
1937	SHORT SUBJECT (Cartoon)	Paramount	False	Educated Fish
1937	SHORT SUBJECT (Cartoon)	Charles Mintz, Producer	False	The Little Match Girl
1937	SHORT SUBJECT (Cartoon)	Walt Disney, Producer	True	The Old Mill
1937	SHORT SUBJECT (Color)	Warner Bros.	False	The Man without a Country
1937	SHORT SUBJECT (Color)	Pete Smith, Producer	True	Penny Wisdom
1937	SHORT SUBJECT (Color)	Paramount	False	Popular Science J-7-1
1937	SHORT SUBJECT (One-reel)	Metro-Goldwyn-Mayer	False	A Night at the Movies
1937	SHORT SUBJECT (One-reel)	Skibo Productions	True	The Private Life of the Gannets
1937	SHORT SUBJECT (One-reel)	Pete Smith, Producer	False	Romance of Radium
1937	SHORT SUBJECT (Two-reel)	RKO Radio	False	Deep South
1937	SHORT SUBJECT (Two-reel)	RKO Radio	False	Should Wives Work?
1937	SHORT SUBJECT (Two-reel)	Metro-Goldwyn-Mayer	True	Torture Money
1937	SOUND RECORDING	Grand National Studio Sound Department, A. E. Kaye, Sound Director	False	The Girl Said No
1937	SOUND RECORDING	RKO Radio Studio Sound Department, John Aalberg, Sound Director	False	Hitting a New High
1937	SOUND RECORDING	United Artists Studio Sound Department, Thomas T. Moulton, Sound Director	True	The Hurricane
1937	SOUND RECORDING	20th Century-Fox Studio Sound Department, E. H. Hansen, Sound Director	False	In Old Chicago
1937	SOUND RECORDING	Warner Bros. Studio Sound Department, Nathan Levinson, Sound Director	False	The Life of Emile Zola
1937	SOUND RECORDING	Columbia Studio Sound Department, John Livadary, Sound Director	False	Lost Horizon
1937	SOUND RECORDING	Metro-Goldwyn-Mayer Studio Sound Department, Douglas Shearer, Sound Director	False	Maytime
1937	SOUND RECORDING	Universal Studio Sound Department, Homer G. Tasker, Sound Director	False	One Hundred Men and a Girl
1937	SOUND RECORDING	Hal Roach Studio Sound Department, Elmer A. Raguse, Sound Director	False	Topper
1937	SOUND RECORDING	Paramount Studio Sound Department, Loren L. Ryder, Sound Director	False	Wells Fargo
1937	WRITING (Original Story)	Robert Lord	False	Black Legion
1937	WRITING (Original Story)	Niven Busch	False	In Old Chicago
1937	WRITING (Original Story)	Heinz Herald, Geza Herczeg	False	The Life of Emile Zola
1937	WRITING (Original Story)	Hans Kraly	False	One Hundred Men and a Girl
1937	WRITING (Original Story)	William A. Wellman, Robert Carson	True	A Star Is Born
1937	WRITING (Screenplay)	Vina Delmar	False	The Awful Truth
1937	WRITING (Screenplay)	John Lee Mahin, Marc Connelly, Dale Van Every	False	Captains Courageous
1937	WRITING (Screenplay)	Norman Reilly Raine, Heinz Herald, Geza Herczeg	True	The Life of Emile Zola
1937	WRITING (Screenplay)	Morris Ryskind, Anthony Veiller	False	Stage Door
1937	WRITING (Screenplay)	Dorothy Parker, Alan Campbell, Robert Carson	False	A Star Is Born
1937	IRVING G. THALBERG MEMORIAL AWARD	Darryl F. Zanuck	True	
1938	ACTOR	Charles Boyer	False	Algiers
1938	ACTOR	James Cagney	False	Angels with Dirty Faces
1938	ACTOR	Robert Donat	False	The Citadel
1938	ACTOR	Leslie Howard	False	Pygmalion
1938	ACTOR	Spencer Tracy	True	Boys Town
1938	ACTOR IN A SUPPORTING ROLE	Walter Brennan	True	Kentucky
1938	ACTOR IN A SUPPORTING ROLE	John Garfield	False	Four Daughters
1938	ACTOR IN A SUPPORTING ROLE	Gene Lockhart	False	Algiers
1938	ACTOR IN A SUPPORTING ROLE	Robert Morley	False	Marie Antoinette
1938	ACTOR IN A SUPPORTING ROLE	Basil Rathbone	False	If I Were King
1938	ACTRESS	Fay Bainter	False	White Banners
1938	ACTRESS	Bette Davis	True	Jezebel
1938	ACTRESS	Wendy Hiller	False	Pygmalion
1938	ACTRESS	Norma Shearer	False	Marie Antoinette
1938	ACTRESS	Margaret Sullavan	False	Three Comrades
1938	ACTRESS IN A SUPPORTING ROLE	Fay Bainter	True	Jezebel
1938	ACTRESS IN A SUPPORTING ROLE	Beulah Bondi	False	Of Human Hearts
1938	ACTRESS IN A SUPPORTING ROLE	Billie Burke	False	Merrily We Live
1938	ACTRESS IN A SUPPORTING ROLE	Spring Byington	False	You Can't Take It with You
1938	ACTRESS IN A SUPPORTING ROLE	Miliza Korjus	False	The Great Waltz
1938	ART DIRECTION	Carl J. Weyl	True	The Adventures of Robin Hood
1938	ART DIRECTION	Lyle Wheeler	False	The Adventures of Tom Sawyer
1938	ART DIRECTION	Bernard Herzbrun, Boris Leven	False	Alexander's Ragtime Band
1938	ART DIRECTION	Alexander Toluboff	False	Algiers
